CreditScore,Age,Tenure,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Total_Products_More Than 2 Products,Total_Products_One product,Total_Products_Two Products,Account_Balance_More Than zero Balance,Account_Balance_Zero Balance,label
738,3.6635616461296463,5,1,1,114388.98,1,0,0,0,1,0,0,1,0,1,0
628,3.58351893845611,3,1,1,8742.91,1,0,0,0,1,0,0,1,0,1,0
736,3.332204510175204,2,1,1,117431.1,0,0,1,1,0,0,0,1,0,1,0
664,3.6635616461296463,7,1,0,170835.32,0,1,0,0,1,0,1,0,1,0,0
850,3.4339872044851463,4,1,1,89874.82,0,1,0,0,1,0,1,0,1,0,0
720,3.6109179126442243,2,1,1,138470.21,1,0,0,1,0,0,0,1,1,0,0
679,3.6635616461296463,2,1,1,193974.47,0,1,0,0,1,0,0,1,1,0,0
628,4.23410650459726,5,1,1,181964.6,1,0,0,0,1,0,0,1,0,1,0
794,4.007333185232471,6,1,0,160526.36,0,1,0,1,0,0,1,0,1,0,1
666,4.2626798770413155,1,1,1,112222.64,0,1,0,0,1,0,0,1,1,0,0
565,4.007333185232471,4,1,1,128124.7,1,0,0,0,1,0,0,1,1,0,1
665,3.5263605246161616,5,1,1,29641.58,1,0,0,1,0,0,1,0,1,0,0
512,3.4965075614664802,6,1,1,83681.97,1,0,0,1,0,0,0,1,1,0,0
768,3.871201010907891,3,1,1,24533.89,0,1,0,0,1,0,1,0,1,0,1
477,3.8501476017100584,9,1,0,61315.37,1,0,0,0,1,0,1,0,1,0,1
531,3.4339872044851463,3,1,0,56794.73,1,0,0,0,1,0,1,0,1,0,0
503,3.6109179126442243,6,0,0,136506.86,0,0,1,0,1,0,0,1,0,1,0
504,3.6888794541139363,5,0,0,146703.36,0,0,1,0,1,0,0,1,0,1,0
634,3.8066624897703196,2,1,1,143458.31,1,0,0,1,0,0,1,0,0,1,0
586,3.7376696182833684,2,1,0,102889.34,0,0,1,1,0,0,1,0,0,1,0
661,3.6109179126442243,5,1,0,81102.81,1,0,0,1,0,0,1,0,1,0,0
705,3.6375861597263857,1,0,1,106648.58,1,0,0,0,1,0,1,0,1,0,0
573,4.276666119016055,8,1,1,96015.53,0,0,1,1,0,0,1,0,1,0,0
577,3.871201010907891,6,1,0,193580.32,0,0,1,0,1,0,1,0,1,0,0
684,3.7612001156935624,7,1,0,131093.99,1,0,0,1,0,0,0,1,0,1,0
622,3.367295829986474,7,1,1,8788.35,1,0,0,0,1,0,1,0,1,0,0
716,3.784189633918261,1,1,1,152108.47,1,0,0,1,0,0,1,0,0,1,0
715,3.7376696182833684,6,1,1,128745.69,0,0,1,0,1,0,0,1,0,1,0
646,3.7376696182833684,3,0,0,67124.48,1,0,0,1,0,0,0,1,1,0,1
738,3.367295829986474,2,1,1,170421.13,1,0,0,0,1,0,0,1,0,1,0
720,3.784189633918261,3,1,0,180134.88,1,0,0,0,1,0,1,0,1,0,1
512,3.828641396489095,3,1,1,56408.14,0,0,1,1,0,0,0,1,0,1,0
524,3.2188758248682006,7,0,0,193668.49,0,1,0,1,0,0,1,0,1,0,0
783,4.276666119016055,5,1,1,105206.48,1,0,0,1,0,0,0,1,1,0,0
475,3.828641396489095,10,0,0,122953.0,1,0,0,1,0,0,0,1,0,1,1
838,3.713572066704308,5,1,0,81313.51,0,0,1,1,0,0,0,1,0,1,0
685,3.4011973816621555,4,0,1,194343.72,0,1,0,1,0,0,0,1,1,0,0
698,3.6375861597263857,1,0,0,16957.45,0,0,1,1,0,0,1,0,1,0,0
686,3.5263605246161616,3,1,0,147794.63,1,0,0,1,0,0,0,1,1,0,0
658,3.5553480614894135,9,1,1,68141.92,0,0,1,0,1,0,1,0,1,0,0
606,3.6109179126442243,6,0,0,172526.9,1,0,0,0,1,0,1,0,1,0,1
639,3.6109179126442243,4,0,1,181850.74,1,0,0,1,0,0,0,1,1,0,0
678,3.7612001156935624,2,1,1,193828.27,0,1,0,1,0,0,0,1,1,0,0
643,3.4965075614664802,4,1,1,152992.04,1,0,0,0,1,0,0,1,0,1,0
673,4.04305126783455,4,1,1,49684.09,0,0,1,1,0,0,0,1,0,1,0
678,4.0943445622221,8,0,0,192156.54,1,0,0,0,1,0,1,0,1,0,1
544,3.4657359027997265,9,1,1,14559.62,1,0,0,1,0,0,1,0,1,0,0
645,3.7612001156935624,9,1,0,11302.7,0,1,0,0,1,0,1,0,1,0,1
658,3.784189633918261,6,1,0,130529.13,1,0,0,1,0,0,1,0,1,0,0
672,3.970291913552122,9,1,1,147311.47,1,0,0,1,0,1,0,0,1,0,1
556,3.58351893845611,2,0,1,177670.57,1,0,0,1,0,0,1,0,1,0,0
549,3.6635616461296463,7,0,0,81259.25,0,0,1,1,0,0,1,0,0,1,1
639,3.713572066704308,5,1,0,199970.74,0,1,0,1,0,0,1,0,1,0,0
684,3.4657359027997265,3,1,1,127433.47,0,1,0,0,1,0,0,1,1,0,0
536,3.6635616461296463,4,1,0,27150.35,1,0,0,0,1,0,0,1,0,1,0
699,3.912023005428146,0,1,0,193785.87,0,0,1,1,0,0,1,0,1,0,0
591,3.9318256327243257,8,1,1,161304.68,0,1,0,1,0,0,1,0,1,0,1
714,3.4965075614664802,10,1,1,49672.01,0,0,1,1,0,0,0,1,1,0,0
679,3.4965075614664802,9,1,0,177362.45,1,0,0,1,0,0,0,1,1,0,0
519,3.8501476017100584,6,0,0,147278.43,0,0,1,1,0,0,0,1,1,0,1
748,3.6635616461296463,9,1,1,59636.43,1,0,0,1,0,0,1,0,1,0,1
463,2.995732273553991,8,1,0,128268.39,0,0,1,0,1,0,1,0,1,0,0
820,3.58351893845611,4,1,0,31422.69,1,0,0,0,1,0,0,1,0,1,0
492,3.9318256327243257,8,1,1,67311.12,0,1,0,0,1,0,0,1,1,0,0
633,3.295836866004329,3,1,0,44008.91,0,0,1,0,1,0,0,1,0,1,0
596,3.7376696182833684,7,1,1,121568.37,1,0,0,0,1,0,0,1,0,1,0
502,3.4965075614664802,8,1,1,123509.01,1,0,0,0,1,0,0,1,0,1,0
458,3.6635616461296463,9,1,0,116343.09,1,0,0,1,0,0,0,1,0,1,0
698,3.713572066704308,3,1,1,14357.0,1,0,0,0,1,0,1,0,1,0,0
739,3.8066624897703196,7,0,1,147802.94,0,1,0,0,1,0,1,0,1,0,1
724,3.4657359027997265,6,1,1,150026.79,1,0,0,1,0,0,0,1,0,1,0
587,3.828641396489095,9,1,0,139431.0,0,1,0,0,1,0,1,0,1,0,1
619,3.784189633918261,6,1,1,112649.22,0,0,1,1,0,0,1,0,1,0,1
552,3.7376696182833684,8,0,1,186869.58,0,1,0,1,0,0,1,0,1,0,1
631,3.367295829986474,2,1,1,31613.35,0,1,0,1,0,0,0,1,1,0,0
558,3.8066624897703196,1,0,0,89891.4,1,0,0,1,0,0,0,1,1,0,1
537,3.6635616461296463,3,1,0,31728.86,0,1,0,0,1,0,1,0,1,0,1
642,2.9444389791664403,3,1,1,176137.2,0,1,0,1,0,0,1,0,1,0,0
490,3.4965075614664802,1,1,1,80792.83,1,0,0,0,1,0,0,1,0,1,0
540,3.4339872044851463,10,1,1,158027.57,0,0,1,1,0,0,1,0,1,0,0
550,3.8501476017100584,2,1,1,97057.28,1,0,0,0,1,0,0,1,0,1,0
718,3.5553480614894135,8,1,0,94820.85,1,0,0,0,1,0,0,1,0,1,0
760,3.8918202981106265,9,1,0,117232.9,0,1,0,1,0,0,1,0,1,0,1
695,3.6109179126442243,2,1,1,99692.65,1,0,0,0,1,0,0,1,0,1,0
612,3.784189633918261,2,1,1,97677.52,0,1,0,0,1,0,1,0,1,0,1
647,3.4011973816621555,6,1,0,2955.46,0,1,0,0,1,0,0,1,1,0,0
594,3.6375861597263857,10,1,0,58332.91,0,0,1,1,0,0,0,1,0,1,0
675,3.4657359027997265,1,1,0,85901.09,1,0,0,0,1,1,0,0,0,1,0
524,3.367295829986474,3,1,0,2705.31,0,0,1,0,1,0,1,0,1,0,1
652,3.295836866004329,10,0,0,44435.76,1,0,0,0,1,0,0,1,1,0,0
702,3.367295829986474,10,1,0,88550.28,1,0,0,1,0,0,1,0,1,0,0
588,3.4657359027997265,1,1,1,8763.87,1,0,0,0,1,0,0,1,0,1,0
788,3.6109179126442243,8,0,0,66013.27,0,0,1,0,1,0,1,0,1,0,0
584,3.6375861597263857,3,1,1,4525.4,0,0,1,1,0,0,0,1,0,1,0
674,3.784189633918261,4,0,1,171345.02,0,1,0,1,0,0,1,0,1,0,1
774,3.828641396489095,9,1,1,34774.26,0,0,1,0,1,0,0,1,0,1,0
705,3.828641396489095,5,0,1,139162.15,0,0,1,1,0,0,1,0,1,0,0
647,3.7376696182833684,9,1,1,51362.82,1,0,0,1,0,0,0,1,0,1,0
591,3.5553480614894135,2,1,0,57064.57,0,1,0,1,0,0,0,1,1,0,0
760,3.7612001156935624,8,1,0,193312.33,1,0,0,0,1,0,1,0,1,0,0
647,3.9318256327243257,1,0,0,54954.51,0,1,0,1,0,0,0,1,1,0,1
690,3.9889840465642745,5,1,0,12847.61,1,0,0,0,1,0,1,0,0,1,1
680,3.1354942159291497,5,0,1,31714.08,1,0,0,0,1,0,1,0,1,0,0
704,3.295836866004329,5,1,0,64381.33,0,1,0,0,1,0,1,0,1,0,1
497,3.367295829986474,4,0,0,63233.02,1,0,0,1,0,0,1,0,1,0,1
652,4.382026634673881,4,1,1,188603.07,1,0,0,1,0,0,0,1,0,1,0
606,3.6375861597263857,3,0,0,37054.65,0,1,0,0,1,0,1,0,1,0,0
589,3.58351893845611,1,1,1,68075.14,1,0,0,0,1,0,1,0,1,0,0
802,3.9318256327243257,7,0,1,40855.79,0,0,1,0,1,0,1,0,0,1,0
732,4.007333185232471,9,0,1,3268.17,1,0,0,0,1,0,1,0,1,0,1
445,3.4339872044851463,7,1,1,175893.53,1,0,0,0,1,0,1,0,1,0,0
602,3.6375861597263857,7,1,0,124389.61,1,0,0,0,1,0,0,1,1,0,0
647,3.258096538021482,8,1,1,136592.24,0,0,1,1,0,0,1,0,1,0,1
444,3.8066624897703196,6,1,0,130009.85,1,0,0,0,1,0,1,0,0,1,1
556,3.4339872044851463,1,1,0,125083.29,0,1,0,1,0,0,0,1,1,0,0
739,3.6888794541139363,1,1,1,193321.3,0,0,1,0,1,0,1,0,1,0,0
695,3.295836866004329,6,1,0,105291.26,0,1,0,0,1,0,1,0,1,0,0
523,4.0943445622221,1,0,1,57061.71,0,1,0,0,1,0,1,0,1,0,0
702,3.258096538021482,5,1,1,100442.22,1,0,0,0,1,0,0,1,1,0,1
643,4.127134385045092,9,0,0,155870.82,1,0,0,0,1,0,0,1,0,1,0
516,3.4965075614664802,10,1,1,127256.7,0,1,0,1,0,0,1,0,1,0,0
501,3.5263605246161616,7,0,1,199805.63,0,1,0,1,0,0,1,0,1,0,0
785,3.6635616461296463,1,1,0,163798.41,1,0,0,1,0,0,1,0,1,0,1
598,3.6375861597263857,0,0,0,158111.71,1,0,0,0,1,0,1,0,1,0,0
647,3.784189633918261,5,1,1,174205.22,0,0,1,1,0,1,0,0,0,1,1
773,3.8066624897703196,8,1,1,113950.51,1,0,0,0,1,0,1,0,1,0,0
754,3.295836866004329,8,0,0,121821.16,0,0,1,1,0,0,0,1,0,1,0
730,3.4657359027997265,9,0,0,60905.51,1,0,0,1,0,0,1,0,1,0,0
762,3.7612001156935624,5,1,1,139971.01,0,0,1,1,0,0,1,0,1,0,0
683,3.4339872044851463,2,0,1,77326.78,1,0,0,0,1,0,0,1,0,1,0
718,3.332204510175204,6,1,0,146875.86,0,0,1,0,1,0,0,1,0,1,0
614,3.58351893845611,1,1,0,146134.68,1,0,0,0,1,0,1,0,1,0,0
614,3.5553480614894135,6,0,0,69454.24,0,1,0,1,0,0,1,0,1,0,1
773,3.713572066704308,7,1,1,57549.65,1,0,0,1,0,0,1,0,1,0,0
659,3.58351893845611,6,1,0,96833.0,1,0,0,0,1,0,0,1,1,0,0
717,4.330733340286331,9,1,1,68400.14,1,0,0,1,0,0,1,0,1,0,0
544,3.8501476017100584,5,0,0,99922.08,0,1,0,0,1,0,1,0,1,0,1
572,3.4965075614664802,9,1,0,19998.31,1,0,0,0,1,0,1,0,1,0,0
619,3.4339872044851463,3,0,1,61531.86,0,0,1,1,0,0,1,0,1,0,0
535,3.6375861597263857,2,0,0,195896.59,1,0,0,0,1,0,1,0,1,0,1
630,3.4339872044851463,0,1,1,34475.14,1,0,0,0,1,0,0,1,0,1,0
850,3.6375861597263857,2,1,0,9015.07,1,0,0,1,0,0,0,1,0,1,0
752,3.8918202981106265,2,1,0,7698.6,1,0,0,0,1,0,1,0,1,0,0
591,3.784189633918261,10,1,0,1985.41,0,1,0,1,0,0,1,0,1,0,0
542,3.9889840465642745,8,0,1,140929.98,0,0,1,0,1,0,1,0,1,0,1
630,3.8918202981106265,1,0,1,162858.29,0,0,1,1,0,0,0,1,0,1,0
676,3.1354942159291497,1,0,1,116378.82,1,0,0,0,1,0,1,0,1,0,0
785,4.007333185232471,5,1,1,7008.65,1,0,0,0,1,0,0,1,0,1,0
554,3.6375861597263857,4,1,1,172629.67,1,0,0,1,0,0,0,1,1,0,0
828,3.713572066704308,7,1,0,171378.77,1,0,0,1,0,0,0,1,0,1,0
462,3.5263605246161616,1,1,0,138478.2,0,1,0,0,1,0,0,1,1,0,0
850,3.4011973816621555,5,1,1,102180.27,0,1,0,0,1,0,0,1,1,0,0
644,3.5553480614894135,5,1,1,63795.62,0,1,0,0,1,1,0,0,1,0,0
595,3.367295829986474,6,1,0,87771.06,1,0,0,0,1,0,1,0,1,0,0
663,3.6635616461296463,8,1,1,101168.9,1,0,0,1,0,0,0,1,0,1,0
706,3.7376696182833684,8,1,1,75732.25,0,0,1,1,0,0,1,0,1,0,0
733,3.4657359027997265,5,1,0,131625.14,0,0,1,1,0,0,0,1,0,1,0
742,3.4339872044851463,4,1,1,19700.24,1,0,0,0,1,0,1,0,1,0,0
668,4.23410650459726,9,0,1,134483.07,0,0,1,1,0,0,1,0,0,1,0
670,3.5553480614894135,3,1,1,174627.06,1,0,0,1,0,0,0,1,1,0,0
548,3.6109179126442243,4,1,0,121763.68,0,0,1,0,1,0,1,0,0,1,0
772,3.7376696182833684,0,1,0,90928.48,0,1,0,1,0,0,1,0,1,0,0
535,3.871201010907891,9,1,0,157358.43,0,0,1,0,1,0,1,0,1,0,1
717,3.5553480614894135,1,0,0,174770.14,0,0,1,0,1,1,0,0,0,1,1
684,3.1780538303479458,8,1,1,22527.27,0,0,1,0,1,0,1,0,1,0,0
637,3.9889840465642745,5,0,1,150836.98,0,0,1,1,0,0,1,0,0,1,0
555,3.4011973816621555,1,0,0,88146.86,1,0,0,0,1,0,0,1,0,1,0
596,3.8501476017100584,6,1,0,74835.65,1,0,0,0,1,0,1,0,0,1,0
811,3.9512437185814275,10,0,0,146359.81,0,1,0,0,1,0,1,0,1,0,1
805,3.8066624897703196,9,1,0,189428.75,0,1,0,1,0,0,1,0,1,0,1
615,3.4657359027997265,4,1,1,6225.63,1,0,0,0,1,0,0,1,0,1,0
540,3.6888794541139363,8,1,0,3560.0,0,0,1,1,0,0,0,1,0,1,0
474,3.4965075614664802,5,1,0,181945.52,1,0,0,0,1,0,0,1,0,1,1
657,3.713572066704308,8,1,1,66463.62,0,0,1,0,1,0,1,0,1,0,0
697,3.6635616461296463,6,1,1,44946.29,1,0,0,1,0,0,1,0,1,0,0
693,3.6375861597263857,3,0,0,78133.48,1,0,0,1,0,0,0,1,0,1,1
705,3.4965075614664802,5,0,0,190659.17,0,1,0,1,0,0,1,0,1,0,1
636,3.7376696182833684,2,1,1,55470.78,1,0,0,0,1,0,0,1,0,1,0
656,3.4657359027997265,1,1,1,17034.37,0,0,1,1,0,0,1,0,1,0,0
787,3.828641396489095,7,1,1,93360.35,1,0,0,0,1,0,0,1,1,0,0
716,3.5263605246161616,9,1,1,66695.71,0,0,1,0,1,0,1,0,0,1,0
813,3.295836866004329,1,0,1,115733.16,0,0,1,0,1,0,1,0,1,0,0
709,3.4657359027997265,2,1,0,138578.37,1,0,0,1,0,0,1,0,1,0,0
532,4.0943445622221,5,0,1,13889.73,1,0,0,0,1,0,0,1,1,0,0
554,3.295836866004329,4,1,1,135083.73,0,0,1,1,0,0,0,1,0,1,0
518,3.912023005428146,4,0,0,107112.25,0,0,1,0,1,0,1,0,0,1,1
779,3.5263605246161616,5,0,1,111676.63,0,0,1,1,0,0,0,1,0,1,0
749,3.295836866004329,9,1,0,132734.87,1,0,0,1,0,0,0,1,0,1,0
546,3.9512437185814275,1,1,1,23548.45,0,1,0,1,0,0,1,0,1,0,1
705,3.1780538303479458,5,0,0,79886.06,0,0,1,1,0,0,0,1,1,0,0
594,3.58351893845611,6,0,0,135431.72,1,0,0,0,1,0,1,0,1,0,0
681,3.7612001156935624,3,1,1,18772.5,1,0,0,0,1,0,1,0,1,0,1
611,3.295836866004329,7,1,1,157474.1,1,0,0,0,1,0,0,1,0,1,0
588,3.6888794541139363,10,1,0,121504.18,0,1,0,1,0,0,1,0,1,0,1
722,3.367295829986474,1,1,0,24924.92,0,1,0,0,1,0,0,1,1,0,0
764,3.5263605246161616,6,1,0,166324.79,0,1,0,0,1,0,0,1,1,0,1
672,3.6888794541139363,3,1,0,113171.61,1,0,0,1,0,0,1,0,0,1,1
733,3.58351893845611,1,0,1,108377.82,0,0,1,0,1,0,0,1,0,1,0
697,3.8066624897703196,1,1,0,46807.62,1,0,0,1,0,0,0,1,0,1,1
773,3.1354942159291497,8,1,0,56759.79,0,0,1,1,0,0,0,1,0,1,0
680,3.6109179126442243,6,1,0,92826.35,0,0,1,1,0,0,0,1,1,0,0
697,3.7612001156935624,8,1,0,66893.28,0,1,0,0,1,0,1,0,1,0,1
751,3.6375861597263857,7,0,0,90839.61,0,0,1,0,1,0,0,1,0,1,0
642,3.4965075614664802,9,1,1,150475.14,0,0,1,1,0,0,0,1,0,1,0
850,2.9444389791664403,8,1,1,68569.89,1,0,0,0,1,0,1,0,0,1,0
625,3.8918202981106265,2,1,1,20018.79,0,0,1,1,0,0,1,0,1,0,0
646,3.5263605246161616,3,0,0,130500.65,1,0,0,1,0,0,1,0,1,0,0
694,3.5553480614894135,7,1,0,133570.43,0,0,1,1,0,0,1,0,0,1,1
627,3.713572066704308,3,1,0,132719.8,1,0,0,0,1,0,0,1,0,1,0
811,3.5263605246161616,1,1,1,186339.74,0,1,0,1,0,0,0,1,1,0,0
667,3.295836866004329,3,1,0,3674.71,0,1,0,1,0,0,0,1,1,0,0
752,3.6375861597263857,0,1,1,137694.23,1,0,0,0,1,0,0,1,1,0,0
710,3.4965075614664802,2,1,0,72945.32,1,0,0,1,0,0,0,1,0,1,0
430,3.4965075614664802,8,1,1,69759.91,1,0,0,1,0,0,1,0,0,1,0
688,3.367295829986474,1,1,0,154695.57,1,0,0,0,1,0,0,1,0,1,0
712,3.58351893845611,2,0,0,70758.37,1,0,0,0,1,1,0,0,1,0,1
795,3.367295829986474,4,0,0,155711.64,0,0,1,0,1,0,0,1,0,1,0
820,3.4339872044851463,2,1,0,103570.8,0,0,1,1,0,0,1,0,1,0,0
623,3.5553480614894135,0,1,1,47880.71,1,0,0,1,0,0,1,0,1,0,0
472,3.4657359027997265,1,0,1,57323.18,0,0,1,1,0,0,1,0,1,0,0
508,3.4339872044851463,8,1,0,129803.08,1,0,0,0,1,0,1,0,1,0,0
418,3.58351893845611,7,1,1,69157.93,1,0,0,0,1,0,1,0,1,0,0
850,3.1780538303479458,6,1,1,13159.9,1,0,0,1,0,0,0,1,0,1,0
539,3.6635616461296463,6,1,1,86767.48,1,0,0,0,1,0,0,1,0,1,0
628,3.6635616461296463,6,0,0,134441.6,1,0,0,0,1,0,0,1,0,1,0
757,3.4339872044851463,10,0,0,192519.39,1,0,0,0,1,0,0,1,1,0,0
591,3.5263605246161616,4,1,1,72274.84,0,1,0,1,0,0,1,0,1,0,0
554,3.4339872044851463,1,0,1,192660.55,1,0,0,0,1,0,0,1,0,1,0
793,3.5553480614894135,2,1,1,79704.12,1,0,0,0,1,0,0,1,0,1,0
542,3.367295829986474,7,0,1,196651.72,1,0,0,1,0,0,0,1,0,1,0
728,3.4657359027997265,9,1,1,152643.48,0,1,0,1,0,0,0,1,1,0,0
537,3.332204510175204,3,1,0,86911.49,1,0,0,0,1,0,1,0,1,0,0
600,3.367295829986474,6,1,1,96051.1,0,1,0,1,0,0,0,1,1,0,0
653,3.6888794541139363,0,1,0,35795.85,1,0,0,1,0,0,0,1,0,1,0
674,3.5263605246161616,2,1,0,175709.4,0,1,0,0,1,0,1,0,1,0,1
657,3.4339872044851463,3,0,0,98820.39,0,0,1,0,1,0,1,0,1,0,0
727,4.2626798770413155,8,1,1,198446.91,0,0,1,0,1,0,1,0,0,1,1
635,3.5553480614894135,2,1,0,90883.12,0,0,1,0,1,0,1,0,1,0,0
598,3.6888794541139363,9,1,0,68462.59,1,0,0,1,0,0,1,0,0,1,1
669,3.784189633918261,8,0,0,131609.48,1,0,0,1,0,0,1,0,1,0,1
488,3.5263605246161616,2,1,1,181270.84,1,0,0,1,0,0,0,1,0,1,0
711,3.367295829986474,9,0,1,3234.8,1,0,0,1,0,0,0,1,0,1,0
620,3.4657359027997265,7,1,1,34665.79,1,0,0,0,1,0,0,1,0,1,0
632,3.784189633918261,3,1,1,34607.14,1,0,0,1,0,0,1,0,1,0,1
460,3.6888794541139363,6,1,0,91560.63,0,1,0,1,0,0,0,1,1,0,1
675,3.58351893845611,3,0,1,54478.52,0,0,1,0,1,0,0,1,1,0,0
794,3.4011973816621555,8,1,1,24113.91,1,0,0,0,1,0,0,1,0,1,0
782,3.4657359027997265,9,1,1,87566.97,1,0,0,0,1,0,1,0,0,1,0
813,4.127134385045092,10,0,1,140454.14,1,0,0,1,0,0,0,1,1,0,0
741,3.4657359027997265,8,1,0,143598.7,1,0,0,0,1,0,0,1,0,1,0
691,3.6375861597263857,7,0,0,81617.4,1,0,0,0,1,0,0,1,0,1,0
720,4.2626798770413155,5,1,1,197688.5,1,0,0,0,1,0,0,1,1,0,0
575,3.9512437185814275,8,0,0,111342.66,0,0,1,0,1,0,1,0,1,0,1
705,3.6375861597263857,3,1,0,21177.1,1,0,0,1,0,0,1,0,1,0,0
727,2.8903717578961645,2,1,0,126172.11,0,1,0,1,0,0,0,1,1,0,0
501,3.5263605246161616,5,1,0,27380.99,1,0,0,1,0,0,1,0,0,1,0
691,3.4965075614664802,6,1,1,100408.31,1,0,0,1,0,0,0,1,0,1,0
529,3.784189633918261,1,0,0,14161.3,0,0,1,1,0,0,0,1,0,1,0
649,3.828641396489095,2,1,1,66602.7,1,0,0,1,0,0,0,1,0,1,0
518,3.5553480614894135,8,0,1,192776.64,0,1,0,1,0,0,1,0,1,0,0
666,3.9318256327243257,2,0,0,156953.54,1,0,0,0,1,0,1,0,1,0,1
540,3.091042453358316,4,1,1,186233.26,1,0,0,0,1,1,0,0,0,1,1
537,3.713572066704308,0,0,1,175262.49,1,0,0,1,0,0,0,1,0,1,0
668,3.8066624897703196,4,1,1,158379.25,0,0,1,0,1,0,0,1,1,0,0
579,3.4339872044851463,9,1,0,112395.98,0,0,1,1,0,0,0,1,0,1,0
682,3.7612001156935624,5,1,1,193318.33,1,0,0,1,0,0,1,0,1,0,0
677,3.5263605246161616,10,1,1,50777.77,0,0,1,1,0,0,1,0,1,0,0
457,3.6375861597263857,6,1,0,173219.09,0,0,1,1,0,0,0,1,0,1,0
547,3.784189633918261,5,0,0,5459.07,0,0,1,1,0,1,0,0,0,1,1
598,3.828641396489095,7,0,0,184980.23,0,1,0,1,0,0,1,0,1,0,1
731,3.8501476017100584,1,0,0,191734.67,1,0,0,1,0,1,0,0,1,0,1
618,3.6109179126442243,2,0,1,101273.23,1,0,0,0,1,0,0,1,1,0,0
806,3.6888794541139363,5,1,1,142838.64,1,0,0,0,1,0,1,0,1,0,0
666,3.58351893845611,6,1,0,176692.87,0,0,1,1,0,0,0,1,0,1,0
535,3.6888794541139363,8,1,1,27689.77,1,0,0,1,0,0,1,0,0,1,0
658,3.367295829986474,5,0,1,54914.92,0,1,0,0,1,0,0,1,1,0,0
545,3.4657359027997265,4,1,0,94739.2,0,0,1,1,0,0,1,0,0,1,0
459,3.7376696182833684,6,1,1,177683.02,0,0,1,1,0,0,0,1,1,0,1
688,3.9318256327243257,5,1,0,91624.11,1,0,0,1,0,0,1,0,0,1,1
784,3.1354942159291497,2,1,1,6847.73,0,0,1,0,1,0,1,0,0,1,0
739,3.6375861597263857,0,1,0,12796.43,0,0,1,0,1,0,1,0,1,0,0
668,3.332204510175204,1,0,0,114258.18,0,1,0,1,0,0,1,0,1,0,0
707,3.4965075614664802,2,1,1,83335.78,1,0,0,1,0,0,1,0,1,0,0
663,3.6888794541139363,6,0,1,33607.72,1,0,0,0,1,0,1,0,1,0,0
723,3.9512437185814275,5,0,1,92873.5,0,1,0,0,1,0,1,0,1,0,1
542,4.204692619390966,10,0,1,21343.74,1,0,0,0,1,0,1,0,1,0,0
620,3.58351893845611,8,1,1,145937.99,1,0,0,0,1,0,0,1,0,1,0
787,3.6635616461296463,10,1,1,101168.3,0,0,1,0,1,0,1,0,1,0,0
619,3.8918202981106265,9,1,0,38186.85,1,0,0,1,0,0,1,0,1,0,0
744,3.58351893845611,2,1,1,87213.33,0,0,1,0,1,0,1,0,1,0,0
850,3.6635616461296463,10,1,1,143030.09,0,0,1,1,0,0,0,1,0,1,0
644,3.828641396489095,9,1,0,108761.05,1,0,0,1,0,0,1,0,1,0,1
782,3.713572066704308,4,1,0,132943.88,0,0,1,1,0,0,1,0,0,1,0
573,3.295836866004329,2,1,1,11631.34,1,0,0,0,1,0,1,0,1,0,0
631,3.6109179126442243,9,1,1,51752.18,0,1,0,0,1,0,0,1,1,0,0
727,3.8066624897703196,6,1,1,104678.78,0,1,0,0,1,0,0,1,1,0,1
645,3.713572066704308,2,1,0,123982.14,0,1,0,0,1,0,1,0,1,0,1
649,3.6888794541139363,4,0,1,123202.99,0,1,0,0,1,0,1,0,1,0,0
635,3.6375861597263857,0,0,0,158344.63,0,0,1,0,1,0,1,0,1,0,0
762,3.828641396489095,6,0,1,57014.17,0,1,0,0,1,1,0,0,1,0,1
693,3.713572066704308,4,0,0,156381.47,1,0,0,0,1,0,0,1,0,1,0
659,3.4657359027997265,3,0,1,174652.51,0,1,0,1,0,0,0,1,1,0,0
660,3.6375861597263857,7,0,1,146585.53,1,0,0,0,1,0,0,1,0,1,0
458,3.58351893845611,5,1,0,79723.78,0,0,1,0,1,0,0,1,0,1,0
706,3.6109179126442243,7,1,1,110899.3,0,0,1,1,0,0,0,1,0,1,0
840,3.4011973816621555,8,1,0,54113.38,1,0,0,0,1,0,1,0,1,0,0
526,3.5553480614894135,9,1,0,40980.87,0,1,0,1,0,0,1,0,1,0,1
665,3.9318256327243257,2,0,0,53353.36,1,0,0,0,1,0,1,0,0,1,0
623,3.6888794541139363,7,1,1,25904.12,0,0,1,1,0,0,1,0,0,1,0
622,3.58351893845611,0,1,0,111180.3,0,0,1,1,0,0,0,1,1,0,1
765,3.713572066704308,4,0,0,100153.43,1,0,0,0,1,0,1,0,1,0,0
624,3.4657359027997265,2,1,1,145471.94,1,0,0,1,0,0,0,1,1,0,0
521,3.367295829986474,2,1,1,994.86,0,1,0,1,0,0,1,0,1,0,0
663,3.091042453358316,9,1,0,29135.89,0,0,1,1,0,0,1,0,0,1,1
643,3.4965075614664802,7,1,1,40250.82,0,1,0,0,1,0,0,1,1,0,0
532,3.6375861597263857,9,0,0,30583.95,1,0,0,0,1,0,0,1,0,1,0
629,3.5553480614894135,7,1,0,31824.29,0,1,0,0,1,0,0,1,1,0,0
